+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_768_831_3_5/RAMA/WADR2|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_768_831_3_5/RAMC/WADR2|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_768_831_3_5/RAMB/WADR2|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                          cpu0/register0/regs_reg[15][9]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_768_831_3_5/RAMD/WADR2|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                          cpu0/register0/regs_reg[6][11]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                   cpu0/mem_ctrl0/cache1/entry_reg_0_255_22_22/RAMS64E_B/I|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMD/WADR4|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMB/WADR4|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMC/WADR4|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMA/WADR4|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMC/WADR3|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMD/WADR3|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMB/WADR3|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMA/WADR3|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_13_13/RAMS64E_C/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_13_13/RAMS64E_D/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_13_13/RAMS64E_A/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_13_13/RAMS64E_B/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                       hci0/io_in_fifo/q_data_array_reg_512_575_0_2/RAMC/I|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[24][27]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[28][17]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[23][14]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_30_30/RAMS64E_A/WADR7|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_30_30/RAMS64E_D/WADR7|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_30_30/RAMS64E_B/WADR7|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_30_30/RAMS64E_C/WADR7|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                   cpu0/mem_ctrl0/cache1/entry_reg_0_255_22_22/RAMS64E_C/I|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                   cpu0/mem_ctrl0/cache1/entry_reg_0_255_15_15/RAMS64E_B/I|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[15][27]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[10][15]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                            hci0/q_cpu_cycle_cnt_reg[14]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                          hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_6_6/SP/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                          hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_7_7/DP/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                          hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_7_7/SP/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                          hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_6_6/DP/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_576_639_0_2/RAMD/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_576_639_0_2/RAMC/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_576_639_0_2/RAMB/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_576_639_0_2/RAMA/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_3_5/RAMB/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_3_5/RAMA/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_3_5/RAMC/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_3_5/RAMD/WADR5|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                         hci0/io_in_fifo/q_data_array_reg_704_767_6_6/DP/I|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[10][23]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                   cpu0/mem_ctrl0/cache1/entry_reg_0_255_15_15/RAMS64E_C/I|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                          cpu0/register0/regs_reg[2][17]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                                cpu0/id_ex0/ex_pc_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_320_383_0_2/RAMC/WADR1|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_320_383_0_2/RAMA/WADR1|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_320_383_0_2/RAMB/WADR1|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_320_383_0_2/RAMD/WADR1|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_576_639_0_2/RAMB/WADR3|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_576_639_0_2/RAMD/WADR3|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_576_639_0_2/RAMC/WADR3|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_576_639_0_2/RAMA/WADR3|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_31_31/RAMS64E_A/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_31_31/RAMS64E_D/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_31_31/RAMS64E_B/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                               cpu0/mem_ctrl0/cache0/entry_reg_0_255_31_31/RAMS64E_C/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[11][27]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                             hci0/q_cpu_cycle_cnt_reg[9]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         hci0/io_in_fifo/q_rd_ptr_reg[5]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                             hci0/uart_blk/uart_rx_fifo/q_data_array_reg_0_7_0_5/RAMC_D1/I|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                               cpu0/id_ex0/ex_pc_reg[21]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                               cpu0/id_ex0/ex_pc_reg[24]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                 cpu0/mem_ctrl0/cache0/entry_reg_0_255_1_1/RAMS64E_C/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                 cpu0/mem_ctrl0/cache0/entry_reg_0_255_1_1/RAMS64E_D/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                 cpu0/mem_ctrl0/cache0/entry_reg_0_255_1_1/RAMS64E_A/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                 cpu0/mem_ctrl0/cache0/entry_reg_0_255_1_1/RAMS64E_B/WADR6|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                          cpu0/register0/regs_reg[11][7]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                       hci0/uart_blk/uart_tx_fifo/q_data_array_reg_960_1023_0_2/RAMB/WADR2|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                       hci0/uart_blk/uart_tx_fifo/q_data_array_reg_960_1023_0_2/RAMA/WADR2|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                       hci0/uart_blk/uart_tx_fifo/q_data_array_reg_960_1023_0_2/RAMD/WADR2|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                       hci0/uart_blk/uart_tx_fifo/q_data_array_reg_960_1023_0_2/RAMC/WADR2|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[15][23]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                         cpu0/register0/regs_reg[18][14]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                                                          cpu0/register0/regs_reg[5][21]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMA/WADR1|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMB/WADR1|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMD/WADR1|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                        hci0/uart_blk/uart_tx_fifo/q_data_array_reg_448_511_0_2/RAMC/WADR1|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |                                          hci0/uart_blk/uart_tx_fifo/q_data_array_reg_128_191_6_6/SP/WADR0|
